time,latitude,longitude,depth,mag,magType,nst,gap,dmin,rms,net,id,updated,place,type,horizontalError,depthError,magError,magNst,status,locationSource,magSource
2020-01-21T21:05:47.950Z,37.5413333,-118.8378333,1.52,0.4,md,8,311,0.0491,0.02,nc,nc73330221,2020-01-22T01:59:02.152Z,"14km W of Toms Place, CA",earthquake,4.42,1.23,0.257,8,reviewed,nc,nc
2020-01-21T21:02:16.380Z,33.5955,-116.8055,4.88,0.38,ml,25,78,0.0346,0.11,ci,ci39277168,2020-01-21T22:07:09.940Z,"13km WNW of Anza, CA",earthquake,0.18,0.38,0.107,9,reviewed,ci,ci
2020-01-21T21:00:44.700Z,32.834,-117.054,-0.12,0.73,ml,28,128,0.01385,0.27,ci,ci39277160,2020-01-23T21:55:28.408Z,"8km W of Santee, CA",quarry blast,0.75,31.61,0.14,6,reviewed,ci,ci
2020-01-21T20:58:05.670Z,17.9161,-66.9325,7,2.7,md,12,224,0.0795,0.08,pr,pr2020021049,2020-01-25T13:15:32.092Z,"6km SSW of Guanica, Puerto Rico",earthquake,0.76,0.32,0.09,4,reviewed,pr,pr
2020-01-21T20:53:51.604Z,-29.6337,-176.0211,11.02,4.9,mb,,74,1.708,0.71,us,us60007ccq,2020-01-22T21:57:43.040Z,"186km ESE of Raoul Island, New Zealand",earthquake,5,5.4,0.08,50,reviewed,us,us
2020-01-21T20:42:07.290Z,61.9201667,-144.0766667,7.22,0.54,ml,4,226,0.0469,0.12,av,av70866209,2020-01-24T21:01:04.930Z,"48km NNE of Chitina, Alaska",earthquake,0.67,0.8,0.206,6,reviewed,av,av
2020-01-21T20:41:40.776Z,62.4471,-150.0193,55.8,1.4,ml,,,,0.52,ak,ak020z2ftz1,2020-01-21T21:06:04.262Z,"14km NNE of Talkeetna, Alaska",earthquake,,1.4,,,automatic,ak,ak
2020-01-21T20:39:13.510Z,58.1806667,-155.3453333,1.4,-0.59,ml,4,168,0.0308,0.03,av,av70866214,2020-01-24T21:03:07.860Z,"95km SE of King Salmon, Alaska",earthquake,0.29,0.88,0.248,4,reviewed,av,av
2020-01-21T20:35:57.620Z,52.0683333,-176.1203333,0.24,-0.25,ml,5,111,0.02123,0.05,av,av70866224,2020-01-24T21:07:39.580Z,"42km ENE of Adak, Alaska",earthquake,0.34,0.35,0.228,5,reviewed,av,av
2020-01-21T20:33:08.600Z,46.7691666666667,-120.856833333333,-0.77,0.63,ml,8,125,,0.38,uw,uw61567492,2020-01-22T18:52:47.900Z,"10km NW of Tieton, Washington",earthquake,1.94,1.83,0.111156353867592,4,reviewed,uw,uw
2020-01-21T20:27:35.830Z,40.3615,-122.1303333,15.02,2.45,md,24,44,0.1512,0.06,nc,nc73330206,2020-01-25T06:16:03.948Z,"17km SE of Anderson, CA",earthquake,0.19,0.54,0.228,31,reviewed,nc,nc
2020-01-21T20:26:41.130Z,17.9266,-66.9876,5,3,md,10,229,0.1188,0.14,pr,pr2020021011,2020-01-22T21:42:09.045Z,"11km SSE of Indios, Puerto Rico",earthquake,0.98,0.34,0.28,5,reviewed,pr,pr
2020-01-21T20:26:40.431Z,17.8938,-66.9772,10,3.4,ml,,235,0.123,0.46,us,us60007ccw,2020-01-22T21:42:37.434Z,"11km SW of Guanica, Puerto Rico",earthquake,2.6,1.8,0.066,30,reviewed,us,us
2020-01-21T20:24:09.091Z,61.4407,-150.438,59.5,1.2,ml,,,,0.47,ak,ak020z2c48g,2020-01-22T01:06:04.452Z,"27km WSW of Big Lake, Alaska",earthquake,,0.5,,,reviewed,ak,ak
2020-01-21T20:23:28.600Z,52.0701667,-176.1215,0.34,-0.42,ml,4,192,0.02193,0.05,av,av70866219,2020-01-24T21:04:37.590Z,"42km ENE of Adak, Alaska",earthquake,0.63,0.3,0.206,4,reviewed,av,av
2020-01-21T20:19:28.720Z,46.9721667,-112.4893333,5.85,1.21,ml,10,151,0.115,0.13,mb,mb80379014,2020-01-22T16:40:17.660Z,"14km E of Lincoln, Montana",earthquake,0.54,1.52,0.252,3,reviewed,mb,mb
2020-01-21T20:14:54.660Z,38.7535019,-122.7174988,1.97,1.86,md,20,123,0.02044,0.06,nc,nc73330201,2020-01-21T20:54:03.616Z,"3km SW of Anderson Springs, CA",earthquake,0.28,0.41,0.18,8,automatic,nc,nc
2020-01-21T20:08:03.300Z,35.8011667,-117.6078333,10.69,2.68,ml,42,31,0.01679,0.15,ci,ci39277104,2020-01-23T20:02:41.880Z,"19km WNW of Searles Valley, CA",earthquake,0.14,0.27,0.146,104,reviewed,ci,ci
2020-01-21T20:06:17.633Z,63.0939,-150.8866,25.3,1.4,ml,,,,1.17,ak,ak020z28a1d,2020-01-21T21:06:02.995Z,"94km NNW of Talkeetna, Alaska",earthquake,,0.9,,,automatic,ak,ak
2020-01-21T20:05:16.540Z,19.1884995,-155.402832,35.07,2.03,md,39,171,0.04901,0.13,hv,hv71342132,2020-01-21T20:08:41.620Z,"8km ESE of Pahala, Hawaii",earthquake,0.65,0.84,0.11,7,automatic,hv,hv
2020-01-21T20:00:26.420Z,35.9216667,-117.6475,0.94,0.85,ml,12,69,0.02628,0.18,ci,ci39277088,2020-01-21T20:04:09.996Z,"23km E of Little Lake, CA",earthquake,0.27,0.55,0.173,9,automatic,ci,ci
2020-01-21T19:50:29.950Z,19.1263333,-155.5851667,7.01,2.18,ml,46,156,0.05182,0.13,hv,hv71342117,2020-01-22T21:21:33.510Z,"14km SW of Pahala, Hawaii",earthquake,0.39,0.79,0.185,16,reviewed,hv,hv
2020-01-21T19:42:17.170Z,35.6661667,-117.4988333,10.46,1.76,ml,27,54,0.06659,0.18,ci,ci39277080,2020-01-22T15:32:32.680Z,"14km SW of Searles Valley, CA",earthquake,0.29,0.57,0.235,25,reviewed,ci,ci
2020-01-21T19:38:41.060Z,17.9161,-66.8886,11,2.51,md,12,220,0.0597,0.11,pr,pr2020021010,2020-01-22T21:08:36.040Z,"10km SSE of Guanica, Puerto Rico",earthquake,0.83,0.48,0.4,6,reviewed,pr,pr
2020-01-21T19:35:14.836Z,25.4268,124.4731,25.85,4.6,mb,,164,1.635,0.64,us,us60007cav,2020-01-22T19:17:57.040Z,"107km NW of Hirara, Japan",earthquake,8.5,6,0.102,31,reviewed,us,us
2020-01-21T19:33:49.170Z,58.3275,-155.6518333,10.8,-0.45,ml,5,212,0.1395,0.18,av,av70866204,2020-01-24T20:55:01.650Z,"71km SE of King Salmon, Alaska",earthquake,1.93,3.22,0.277,5,reviewed,av,av
2020-01-21T19:33:09.490Z,33.4981667,-116.7828333,5.97,0.32,ml,21,77,0.02037,0.13,ci,ci39277072,2020-01-22T00:27:24.008Z,"10km NE of Aguanga, CA",earthquake,0.24,0.5,0.056,7,reviewed,ci,ci
2020-01-21T19:27:50.160Z,60.1371,-150.5021,23.9,3.4,ml,,,,0.4,ak,ak020z1rezt,2020-01-23T08:50:14.671Z,"49km SSE of Sterling, Alaska",earthquake,,0.4,,,reviewed,ak,ak
2020-01-21T19:19:02.730Z,36.91983333,-99.87416667,6.96,2.75,ml,35,205,0.02789452614,0.22,ok,ok2020bmah,2020-01-22T18:16:33.040Z,"22km N of Laverne, Oklahoma",earthquake,,1,0.2,9,reviewed,ok,ok
2020-01-21T19:07:45.410Z,19.1448333,-155.5753333,1.01,2.31,ml,50,74,0.06325,0.13,hv,hv71342057,2020-01-23T00:40:58.260Z,"12km SW of Pahala, Hawaii",earthquake,0.25,0.33,0.166,17,reviewed,hv,hv
2020-01-21T19:02:09.690Z,36.0476667,-117.4701667,6.34,0.13,ml,8,158,0.01842,0.11,ci,ci37433013,2020-01-22T01:44:42.152Z,"32km N of Searles Valley, CA",earthquake,0.31,0.47,0.044,2,reviewed,ci,ci
2020-01-21T19:01:43.510Z,35.6483333,-117.5636667,8.52,0.5,mh,6,161,0.02661,0.1,ci,ci39277056,2020-01-22T01:37:23.626Z,"11km ENE of Ridgecrest, CA",earthquake,0.88,0.68,,0,reviewed,ci,ci
2020-01-21T18:54:07.250Z,46.9448333,-111.8626667,7.49,1.54,ml,10,269,0.293,0.14,mb,mb80379009,2020-01-22T16:35:04.650Z,"28km NNE of Helena Valley Northwest, Montana",earthquake,2.73,0.88,0.24,3,reviewed,mb,mb
2020-01-21T18:50:28.720Z,17.912,-66.7181,8,2.56,md,12,211,0.1721,0.26,pr,pr2020021009,2020-01-22T17:45:58.040Z,"22km S of Tallaboa, Puerto Rico",earthquake,0.97,1.52,0.31,7,reviewed,pr,pr
2020-01-21T18:41:23.410Z,17.8651,-66.8763,12,2.44,md,12,248,0.11,0.08,pr,pr2020021047,2020-01-25T12:26:08.308Z,"12km SSE of Guanica, Puerto Rico",earthquake,0.9,0.47,0.17,4,reviewed,pr,pr
2020-01-21T18:38:40.780Z,33.7491667,-117.5488333,7.94,0.68,ml,12,98,0.06807,0.13,ci,ci39277048,2020-01-21T19:53:08.525Z,"10km NNE of Trabuco Canyon, CA",earthquake,0.28,0.76,0.106,7,reviewed,ci,ci
2020-01-21T18:35:32.210Z,17.9178,-66.8375,15,2.34,md,11,229,0.0709,0.09,pr,pr2020021050,2020-01-25T12:12:38.100Z,"8km SSW of Indios, Puerto Rico",earthquake,0.99,0.46,0.29,9,reviewed,pr,pr
2020-01-21T18:33:10.779Z,36.90716667,-99.89516667,7.29,2.44,ml,27,175,0.04589099462,0.16,ok,ok2020blyu,2020-01-22T17:33:05.040Z,"27km NNW of Laverne, Oklahoma",earthquake,,0.9,0.15,13,reviewed,ok,ok
2020-01-21T18:31:49.694Z,59.6861,-136.7286,1.6,1.8,ml,,,,0.82,ak,ak020z16uat,2020-01-21T19:06:03.752Z,"83km WNW of Skagway, Alaska",earthquake,,0.6,,,automatic,ak,ak
2020-01-21T18:31:13.760Z,46.6876667,-113.1833333,-1.43,1.49,ml,15,64,0.232,0.2,mb,mb80378899,2020-01-21T19:07:18.720Z,"40km NNE of Philipsburg, Montana",earthquake,0.41,2.6,0.17,3,reviewed,mb,mb
2020-01-21T18:23:13.221Z,61.7937,-148.0208,18.6,1.7,ml,,,,0.91,ak,ak020z151oi,2020-01-21T19:06:03.129Z,"43km E of Sutton-Alpine, Alaska",earthquake,,0.2,,,automatic,ak,ak
2020-01-21T18:18:51.850Z,37.6371667,-118.8835,3.89,-0.06,md,7,107,0.01281,0.02,nc,nc73330181,2020-01-22T01:12:54.507Z,"8km E of Mammoth Lakes, CA",earthquake,0.91,1.77,0.153,7,reviewed,nc,nc
2020-01-21T18:17:59.790Z,37.4321667,-118.7065,6.59,0.77,md,14,143,0.1387,0.03,nc,nc73330176,2020-01-22T02:54:10.975Z,"10km WNW of Round Valley, CA",earthquake,0.7,3.59,0.137,12,reviewed,nc,nc
2020-01-21T18:17:50.490Z,19.2255001,-155.4418335,31.88,2.2,ml,51,118,0.04356,0.11,hv,hv71342007,2020-01-21T18:23:27.110Z,"4km ENE of Pahala, Hawaii",earthquake,0.54,0.77,5.26,3,automatic,hv,hv
2020-01-21T18:16:09.730Z,40.5586667,-124.1245,22.74,2.61,md,30,40,0.03739,0.1,nc,nc73330171,2020-01-25T05:15:05.620Z,"3km WNW of Hydesville, CA",earthquake,0.3,0.37,0.19,27,reviewed,nc,nc
2020-01-21T18:01:35.410Z,36.6763,-117.1093,13.6,0,ml,3,218.79,0.118,0.0826,nn,nn00715572,2020-01-22T02:07:38.228Z,"40km SW of Beatty, Nevada",earthquake,,5.3,0.18,2,reviewed,nn,nn
2020-01-21T18:01:20.130Z,33.8216667,-117.4841667,-0.52,1.53,ml,55,33,0.03288,0.23,ci,ci39277032,2020-01-22T18:50:06.453Z,"7km SSE of Home Gardens, CA",quarry blast,0.25,31.61,0.118,41,reviewed,ci,ci
2020-01-21T17:58:37.620Z,35.601,-117.3986667,6.65,1.57,ml,22,112,0.05376,0.19,ci,ci39277024,2020-01-21T18:02:27.494Z,"18km S of Trona, CA",earthquake,0.41,0.69,0.247,25,automatic,ci,ci
2020-01-21T17:58:03.825Z,60.5838,-150.6682,35.1,1.6,ml,,,,0.58,ak,ak020z0r3gy,2020-01-21T18:06:08.194Z,"7km NE of Sterling, Alaska",earthquake,,1.4,,,automatic,ak,ak
2020-01-21T17:53:01.310Z,17.923,-66.9978,7,2.27,md,11,236,0.1295,0.07,pr,pr2020021048,2020-01-25T12:12:46.239Z,"7km SE of La Parguera, Puerto Rico",earthquake,0.81,0.29,0.57,8,reviewed,pr,pr
2020-01-21T17:51:37.647Z,25.2664,124.485,13.71,4.5,mb,,102,1.557,0.56,us,us60007c9n,2020-01-22T16:53:27.040Z,"95km WNW of Hirara, Japan",earthquake,8.8,5.9,0.135,19,reviewed,us,us
2020-01-21T17:50:11.300Z,37.4275017,-118.706665,8.52,1.58,md,14,131,0.1362,0.02,nc,nc73330161,2020-01-21T18:05:02.461Z,"10km W of Round Valley, CA",earthquake,0.93,3.38,0.17,10,automatic,nc,nc
2020-01-21T17:48:59.750Z,37.434,-118.7033333,7.27,0.81,md,11,137,0.1377,0.02,nc,nc73330166,2020-01-22T02:53:09.929Z,"10km WNW of Round Valley, CA",earthquake,1.06,3.01,0.235,11,reviewed,nc,nc
2020-01-21T17:43:36.829Z,36.43166667,-96.94133333,5.08,0.62,ml,25,82,0.02699470272,0.17,ok,ok2020blxc,2020-01-22T14:43:04.529Z,"16km NW of Pawnee, Oklahoma",earthquake,,0.6,0.23,10,reviewed,ok,ok
2020-01-21T17:43:35.930Z,35.6796667,-117.5355,3.13,1.11,ml,18,93,0.1105,0.19,ci,ci39277016,2020-01-21T17:47:15.410Z,"14km ENE of Ridgecrest, CA",earthquake,0.36,1.64,0.141,12,automatic,ci,ci
2020-01-21T17:36:23.830Z,18.0106,-66.7443,16,2.36,md,11,174,0.1395,0.22,pr,pr2020021046,2020-01-25T12:12:21.600Z,"1km WNW of Santo Domingo, Puerto Rico",earthquake,0.99,0.94,0.18,11,reviewed,pr,pr
2020-01-21T17:31:01.400Z,17.891,-66.9033,10,2.19,md,10,240,0.0875,0.09,pr,pr2020021045,2020-01-25T12:11:11.620Z,"8km S of Guanica, Puerto Rico",earthquake,0.67,0.49,0.21,9,reviewed,pr,pr
2020-01-21T17:09:51.731Z,61.337,-151.6545,59.3,1,ml,,,,0.45,ak,ak020z0gp39,2020-01-21T18:06:07.620Z,"74km NNW of Nikiski, Alaska",earthquake,,1,,,automatic,ak,ak
2020-01-21T17:01:54.150Z,35.6386667,-117.4333333,5.2,1.61,ml,20,98,0.1266,0.16,ci,ci39277000,2020-01-22T15:33:36.070Z,"15km S of Searles Valley, CA",earthquake,0.32,2.16,0.187,24,reviewed,ci,ci
2020-01-21T16:58:20.600Z,47.5645,-113.8351667,18.74,0.12,md,7,165,0.124,0.13,mb,mb80378894,2020-01-21T18:16:03.750Z,"20km ENE of Ronan, Montana",earthquake,0.65,1.27,0.718,2,reviewed,mb,mb
2020-01-21T16:51:22.490Z,33.2038333,-115.5691667,3.18,1.56,ml,20,69,0.04701,0.21,ci,ci37433005,2020-01-21T21:19:29.566Z,"6km SW of Niland, CA",earthquake,0.28,0.42,0.168,33,reviewed,ci,ci
2020-01-21T16:51:16.120Z,33.3601667,-116.392,7.33,0.45,ml,9,105,0.069,0.14,ci,ci39276992,2020-01-21T21:55:47.768Z,"12km N of Borrego Springs, CA",earthquake,0.61,1.15,0.056,4,reviewed,ci,ci
2020-01-21T16:50:55.560Z,43.203,-78.8181667,5.25,1.86,ml,8,93,0.2687,0.2,ld,ld60069003,2020-01-26T22:10:08.040Z,"7km ESE of Ransomville, New York",earthquake,0.54,31.61,0.184,6,reviewed,ld,ld
2020-01-21T16:40:29.840Z,33.2003333,-115.5763333,3.18,1.05,ml,12,86,0.04008,0.22,ci,ci39276984,2020-01-24T16:17:52.257Z,"7km SW of Niland, CA",earthquake,0.43,0.54,0.226,6,reviewed,ci,ci
2020-01-21T16:39:48.337Z,62.4211,-148.4245,19.7,1.6,ml,,,,0.61,ak,ak020z01opd,2020-01-21T17:06:08.352Z,"73km NNE of Sutton-Alpine, Alaska",earthquake,,0.3,,,automatic,ak,ak
2020-01-21T16:30:41.343Z,61.385,-141.9273,16,0.7,ml,,,,0.45,ak,ak020yzzr1d,2020-01-21T18:06:06.671Z,"134km E of Chitina, Alaska",earthquake,,1.3,,,reviewed,ak,ak
2020-01-21T16:30:15.670Z,17.9125,-66.8966,11,2.96,md,11,231,0.065,0.12,pr,pr2020021044,2020-01-25T10:18:40.923Z,"6km S of Guanica, Puerto Rico",earthquake,0.91,0.43,0.31,7,reviewed,pr,pr
2020-01-21T16:28:13.120Z,61.6895,-148.4887,30.2,1.6,ml,,,,0.57,ak,ak020yzz940,2020-01-21T17:06:07.747Z,"22km ESE of Sutton-Alpine, Alaska",earthquake,,0.1,,,automatic,ak,ak
2020-01-21T16:19:53.790Z,36.1293333,-117.7856667,5.74,1.49,ml,15,101,0.05724,0.15,ci,ci39276976,2020-01-22T15:33:07.601Z,"17km ENE of Coso Junction, CA",earthquake,0.38,0.74,0.247,20,reviewed,ci,ci
2020-01-21T16:17:53.400Z,17.8988,-66.9103,6,2.45,md,9,237,0.0824,0.31,pr,pr2020021043,2020-01-25T10:16:44.876Z,"8km S of Guanica, Puerto Rico",earthquake,1.19,0.6,0.24,8,reviewed,pr,pr
2020-01-21T16:14:35.330Z,46.8813333,-112.5211667,10.15,0.13,md,8,113,0.182,0.05,mb,mb80378849,2020-01-21T16:55:16.610Z,"14km SE of Lincoln, Montana",earthquake,0.35,1.6,0.528,3,reviewed,mb,mb
2020-01-21T16:01:13.130Z,17.8988,-66.8351,15,2.62,md,9,233,0.0881,0.28,pr,pr2020021042,2020-01-25T10:14:50.996Z,"10km S of Indios, Puerto Rico",earthquake,1.54,0.76,0.36,6,reviewed,pr,pr
2020-01-21T15:51:47.420Z,35.324,-117.8135,8.55,1.59,ml,19,57,0.06233,0.19,ci,ci39276952,2020-01-22T15:33:41.120Z,"17km WSW of Johannesburg, CA",earthquake,0.43,0.92,0.188,28,reviewed,ci,ci
2020-01-21T15:50:11.360Z,35.667,-117.5028333,5.6,1.86,ml,16,82,0.1672,0.13,ci,ci39276944,2020-01-22T15:33:44.530Z,"14km SW of Searles Valley, CA",earthquake,0.26,1.71,0.144,26,reviewed,ci,ci
2020-01-21T15:50:03.040Z,17.8025,-66.8886,2,2.62,md,8,244,0.1729,0.2,pr,pr2020021040,2020-01-25T10:12:08.459Z,"18km S of Guanica, Puerto Rico",earthquake,0.87,0.67,0.16,5,reviewed,pr,pr
2020-01-21T15:43:35.620Z,17.9498,-66.7498,12,2.5,md,9,220,0.1318,0.14,pr,pr2020021037,2020-01-25T06:53:07.179Z,"6km SW of Tallaboa, Puerto Rico",earthquake,0.91,0.53,0.36,7,reviewed,pr,pr
2020-01-21T15:41:34.534Z,39.5853,-120.6773,0,1.1,ml,6,201.33,0.361,0.2005,nn,nn00715559,2020-01-22T02:07:31.012Z,"13km ENE of Downieville, California",earthquake,,0,0.14,3,reviewed,nn,nn
2020-01-21T15:37:06.070Z,17.9158,-66.9176,9,2.39,md,9,246,0.0706,0.18,pr,pr2020021036,2020-01-25T06:51:20.211Z,"6km S of Guanica, Puerto Rico",earthquake,1.19,0.6,0.43,8,reviewed,pr,pr
2020-01-21T15:28:01.760Z,17.7973,-66.8975,8,2.47,md,7,260,0.1787,0.18,pr,pr2020021035,2020-01-25T06:49:55.299Z,"19km S of Guanica, Puerto Rico",earthquake,1.01,1.87,0.32,3,reviewed,pr,pr
2020-01-21T15:20:23.740Z,38.8336678,-122.8174973,1.52,0.36,md,14,76,0.01178,0.03,nc,nc73330146,2020-01-21T15:50:02.669Z,"8km NW of The Geysers, CA",earthquake,0.26,0.55,0.26,2,automatic,nc,nc
2020-01-21T15:16:14.725Z,62.6752,-152.0248,0,1.9,ml,,,,1.23,ak,ak020yzb926,2020-01-21T16:06:03.816Z,"106km WNW of Talkeetna, Alaska",earthquake,,0.3,,,automatic,ak,ak
2020-01-21T15:12:05.772Z,67.4426,-160.8355,9.8,2.4,ml,,,,0.47,ak,ak020yzam1f,2020-01-22T22:17:38.040Z,"94km E of Noatak, Alaska",earthquake,,1.4,,,reviewed,ak,ak
2020-01-21T15:09:41.510Z,33.5908333,-116.8008333,2.19,0.57,ml,16,81,0.07826,0.15,ci,ci39276920,2020-01-21T15:13:08.920Z,"12km WNW of Anza, CA",earthquake,0.31,1.01,0.072,10,automatic,ci,ci
2020-01-21T15:08:50.640Z,37.56,-118.8775,4.65,0.29,md,11,251,0.04875,0.04,nc,nc73330141,2020-01-22T02:58:02.560Z,"12km SE of Mammoth Lakes, CA",earthquake,0.97,0.81,0.194,10,reviewed,nc,nc
2020-01-21T15:08:32.040Z,44.7313333,-112.5105,4.34,-0.12,md,4,176,0.161,0.02,mb,mb80378919,2020-01-21T19:02:11.450Z,"12km NNE of Lima, Montana",earthquake,0.59,5.99,0.077,2,reviewed,mb,mb
2020-01-21T15:01:33.270Z,19.1971664,-155.4438324,37.39,2.05,md,47,158,0.05939,0.12,hv,hv71341752,2020-01-21T15:04:37.390Z,"3km ESE of Pahala, Hawaii",earthquake,0.7,1.04,0.1,4,automatic,hv,hv
2020-01-21T14:45:00.420Z,17.8485,-66.8563,5,2.9,md,10,254,0.1286,0.15,pr,pr2020021008,2020-01-25T10:18:54.991Z,"23km SSE of Guanica, Puerto Rico",earthquake,0.65,0.42,0.19,5,reviewed,pr,pr
2020-01-21T14:42:06.860Z,34.0093333,-117.1841667,15.17,1.19,ml,48,32,0.06252,0.15,ci,ci39276912,2020-01-24T18:38:24.594Z,"5km S of Redlands, CA",earthquake,0.14,0.23,0.133,33,reviewed,ci,ci
2020-01-21T14:32:49.490Z,35.9061667,-117.75,6.95,1.26,ml,13,64,0.06985,0.08,ci,ci39276896,2020-01-22T15:33:37.225Z,"14km ESE of Little Lake, CA",earthquake,0.18,0.48,0.254,18,reviewed,ci,ci
2020-01-21T14:27:42.641Z,59.4376,-153.1358,96.5,2.6,ml,,,,0.42,ak,ak020yys8hc,2020-01-21T19:40:42.119Z,"82km WSW of Anchor Point, Alaska",earthquake,,0.7,,,automatic,ak,ak
2020-01-21T14:17:19.489Z,36.5345,-98.98183333,7.54,2.23,ml,37,102,0.05039011174,0.1,ok,ok2020blqh,2020-01-21T15:08:14.665Z,"22km ENE of Mooreland, Oklahoma",earthquake,,0.2,0.21,15,reviewed,ok,ok
2020-01-21T14:15:06.891Z,61.393,-150.073,34.4,1.6,ml,,,,0.53,ak,ak020yypl40,2020-01-21T15:06:03.670Z,"15km SSW of Big Lake, Alaska",earthquake,,0.2,,,automatic,ak,ak
2020-01-21T14:09:33.590Z,35.3251667,-117.8161667,8.33,2.29,ml,43,54,0.06251,0.19,ci,ci39276872,2020-01-23T21:50:12.600Z,"17km WSW of Johannesburg, CA",earthquake,0.24,0.48,0.198,50,reviewed,ci,ci
2020-01-21T14:08:03.170Z,17.9375,-66.7613,12,3,md,12,222,0.1237,0.17,pr,pr2020021041,2020-01-25T07:47:58.923Z,"7km SW of Tallaboa, Puerto Rico",earthquake,1.21,0.6,0.12,5,reviewed,pr,pr
2020-01-21T14:05:30.390Z,47.5668333,-113.4666667,5.98,1.03,md,14,176,0.326,0.22,mb,mb80378829,2020-01-21T14:47:05.700Z,"43km N of Seeley Lake, Montana",earthquake,0.91,31.61,0.154,11,reviewed,mb,mb
2020-01-21T13:51:43.351Z,63.184,-150.5655,117.2,1.7,ml,,,,0.4,ak,ak020yyby6s,2020-01-21T14:06:05.495Z,"84km WSW of Cantwell, Alaska",earthquake,,1.1,,,automatic,ak,ak
2020-01-21T13:45:52.449Z,61.3822,-150.045,43.6,1.4,ml,,,,0.65,ak,ak020yyaoi4,2020-01-21T14:06:04.874Z,"16km SSW of Big Lake, Alaska",earthquake,,0.7,,,automatic,ak,ak
2020-01-21T13:42:24.862Z,61.5093,-151.3425,59.1,1.9,ml,,,,0.57,ak,ak020yy9z7r,2020-01-21T14:06:04.277Z,"73km W of Big Lake, Alaska",earthquake,,0.6,,,automatic,ak,ak
2020-01-21T13:39:27.355Z,63.0971,-151.5453,13.3,1.5,ml,,,,0.76,ak,ak020yy9c9r,2020-01-21T14:06:03.688Z,"113km NW of Talkeetna, Alaska",earthquake,,0.4,,,automatic,ak,ak
2020-01-21T13:29:55.320Z,17.935,-66.869,6,2.73,md,11,211,0.251,0.28,pr,pr2020021007,2020-01-21T15:04:33.912Z,"13km SSE of Guanica, Puerto Rico",earthquake,1.16,1.19,0.3,6,reviewed,pr,pr
2020-01-21T13:25:51.240Z,59.7455,-138.8143,4.4,2.3,ml,,,,1.14,ak,ak020yy6e38,2020-01-21T14:24:20.040Z,"80km ESE of Yakutat, Alaska",earthquake,,0.3,,,automatic,ak,ak
2020-01-21T13:10:28.868Z,41.7164,75.4389,28.57,4.9,mb,,76,0.861,0.52,us,us60007c36,2020-01-21T16:30:47.543Z,"56km NW of Naryn, Kyrgyzstan",earthquake,4.9,6.5,0.168,15,reviewed,us,us
2020-01-21T12:54:35.510Z,19.2091675,-155.4211731,32.64,2.03,md,47,148,0.03598,0.1,hv,hv71341617,2020-01-21T12:57:41.740Z,"6km E of Pahala, Hawaii",earthquake,0.64,0.88,0.11,7,automatic,hv,hv
2020-01-21T12:37:18.256Z,63.4817,-148.8373,13.3,1.3,ml,,,,0.16,ak,ak020yxngj5,2020-01-21T13:06:04.137Z,"11km NNE of Cantwell, Alaska",earthquake,,0.3,,,automatic,ak,ak
2020-01-21T12:21:27.620Z,19.2113342,-155.3933258,35.96,1.95,md,33,214,0.1216,0.12,hv,hv71341587,2020-01-21T12:24:34.010Z,"9km E of Pahala, Hawaii",earthquake,0.78,0.89,0.09,5,automatic,hv,hv
2020-01-21T12:20:24.730Z,35.892,-117.6978333,7.9,0.96,ml,11,97,0.06779,0.13,ci,ci39276848,2020-01-21T12:23:57.888Z,"20km ESE of Little Lake, CA",earthquake,0.35,1.12,0.21,10,automatic,ci,ci
2020-01-21T12:18:19.420Z,17.9381,-66.8116,16,1.82,md,5,223,0.0771,0.1,pr,pr2020021055,2020-01-27T17:38:58.900Z,"6km S of Indios, Puerto Rico",earthquake,0.62,0.71,0.17,3,reviewed,pr,pr
2020-01-21T12:17:55.243Z,60.3437,-141.0696,0,1.5,ml,,,,0.95,ak,ak020yxj932,2020-01-21T13:06:03.527Z,"81km ENE of Cape Yakataga, Alaska",earthquake,,0.4,,,automatic,ak,ak
2020-01-21T12:11:17.960Z,36.0778333,-117.8663333,4.52,1.43,ml,15,139,0.04074,0.15,ci,ci39276840,2020-01-22T15:33:53.641Z,"8km ENE of Coso Junction, CA",earthquake,0.4,0.51,0.26,19,reviewed,ci,ci
2020-01-21T12:00:32.280Z,17.9343,-67.0243,5,2.53,md,7,238,0.1117,0.09,pr,pr2020021039,2020-01-25T07:45:58.819Z,"5km SSE of La Parguera, Puerto Rico",earthquake,0.61,0.34,0.29,5,reviewed,pr,pr
2020-01-21T11:55:46.540Z,58.1953333,-155.2543333,1.32,-0.29,ml,6,147,0.04174,0.04,av,av70866179,2020-01-24T20:11:12.200Z,"98km ESE of King Salmon, Alaska",earthquake,0.32,0.62,0.234,6,reviewed,av,av
2020-01-21T11:50:54.230Z,17.9458,-66.8348,13,2.64,ml,7,218,0.0532,0.06,pr,pr2020021038,2020-01-25T07:43:47.979Z,"5km SSW of Indios, Puerto Rico",earthquake,1.17,0.4,0,0,reviewed,pr,pr
2020-01-21T11:41:33.680Z,61.0589,-152.3818,105.8,1.9,ml,,,,0.76,ak,ak020yx2wyu,2020-01-21T12:06:04.791Z,"66km NNE of Redoubt Volcano, Alaska",earthquake,,0.9,,,automatic,ak,ak
